amfi_code,date,nav
100001,2024-07-26,208.5925
100001,2024-07-27,211.4172
100001,2024-07-28,217.378
100001,2024-07-29,216.3562
100001,2024-07-30,221.0508
100001,2024-07-31,219.8209
100001,2024-08-01,218.67
100001,2024-08-02,220.3691
100001,2024-08-03,224.4998
100001,2024-08-04,222.3809
100001,2024-08-05,221.5828
100001,2024-08-06,219.9233
100001,2024-08-07,223.7029
100001,2024-08-08,223.5331
100001,2024-08-09,219.9369
100001,2024-08-10,219.072
100001,2024-08-11,218.9665
100001,2024-08-12,220.082
100001,2024-08-13,219.2928
100001,2024-08-14,219.5441
100001,2024-08-15,219.0415
100001,2024-08-16,218.9058
100001,2024-08-17,219.9511
100001,2024-08-18,217.1515
100001,2024-08-19,215.5923
100001,2024-08-20,207.9903
100001,2024-08-21,207.7889
100001,2024-08-22,209.9227
100001,2024-08-23,213.6555
100001,2024-08-24,209.6547
100001,2024-08-25,212.5158
100001,2024-08-26,210.8825
100001,2024-08-27,210.4271
100001,2024-08-28,210.7476
100001,2024-08-29,210.1873
100001,2024-08-30,214.0345
100001,2024-08-31,214.1558
100001,2024-09-01,216.1247
100001,2024-09-02,213.3074
100001,2024-09-03,213.2955
100001,2024-09-04,211.4222
100001,2024-09-05,209.4647
100001,2024-09-06,209.2803
100001,2024-09-07,207.3154
100001,2024-09-08,211.63
100001,2024-09-09,212.2187
100001,2024-09-10,211.071
100001,2024-09-11,208.1702
100001,2024-09-12,204.6386
100001,2024-09-13,199.3753
100001,2024-09-14,201.0516
100001,2024-09-15,202.5996
100001,2024-09-16,203.2059
100001,2024-09-17,205.1849
100001,2024-09-18,202.8801
100001,2024-09-19,204.2427
100001,2024-09-20,202.2499
100001,2024-09-21,202.1743
100001,2024-09-22,200.7642
100001,2024-09-23,202.7302
100001,2024-09-24,202.7418
100001,2024-09-25,203.5196
100001,2024-09-26,204.7472
100001,2024-09-27,202.4581
100001,2024-09-28,205.6416
100001,2024-09-29,208.0108
100001,2024-09-30,204.5847
100001,2024-10-01,206.6524
100001,2024-10-02,208.5794
100001,2024-10-03,209.901
100001,2024-10-04,210.309
100001,2024-10-05,211.6119
100001,2024-10-06,210.5036
100001,2024-10-07,212.6189
100001,2024-10-08,208.6615
100001,2024-10-09,211.0703
100001,2024-10-10,209.933
100001,2024-10-11,210.7296
100001,2024-10-12,207.659
100001,2024-10-13,215.6216
100001,2024-10-14,216.5475
100001,2024-10-15,215.758
100001,2024-10-16,219.2643
100001,2024-10-17,214.4071
100001,2024-10-18,217.7632
100001,2024-10-19,218.6576
100001,2024-10-20,220.5505
100001,2024-10-21,221.7915
100001,2024-10-22,221.9687
100001,2024-10-23,223.2538
100001,2024-10-24,225.7215
100001,2024-10-25,222.8422
100001,2024-10-26,221.8047
100001,2024-10-27,222.209
100001,2024-10-28,225.2824
100001,2024-10-29,230.2746
100001,2024-10-30,233.8181
100001,2024-10-31,235.0942
100001,2024-11-01,232.3228
100001,2024-11-02,237.2484
100001,2024-11-03,235.8968
100001,2024-11-04,235.5144
100001,2024-11-05,237.8456
100001,2024-11-06,232.2622
100001,2024-11-07,240.0292
100001,2024-11-08,240.8976
100001,2024-11-09,240.2129
100001,2024-11-10,239.7725
100001,2024-11-11,240.4961
100001,2024-11-12,241.709
100001,2024-11-13,237.0863
100001,2024-11-14,235.3274
100001,2024-11-15,234.6284
100001,2024-11-16,233.3791
100001,2024-11-17,232.8741
100001,2024-11-18,236.0185
100001,2024-11-19,239.4725
100001,2024-11-20,238.9787
100001,2024-11-21,239.2021
100001,2024-11-22,242.3443
100001,2024-11-23,242.816
100001,2024-11-24,241.6911
100001,2024-11-25,241.0071
100001,2024-11-26,244.5358
100001,2024-11-27,252.0534
100001,2024-11-28,250.0661
100001,2024-11-29,246.4652
100001,2024-11-30,244.2829
100001,2024-12-01,246.2015
100001,2024-12-02,247.1849
100001,2024-12-03,246.641
100001,2024-12-04,243.9072
100001,2024-12-05,242.8593
100001,2024-12-06,248.4662
100001,2024-12-07,253.0901
100001,2024-12-08,258.3265
100001,2024-12-09,257.2443
100001,2024-12-10,255.9529
100001,2024-12-11,254.0073
100001,2024-12-12,252.6927
100001,2024-12-13,258.0467
100001,2024-12-14,257.8402
100001,2024-12-15,254.0522
100001,2024-12-16,254.2676
100001,2024-12-17,254.6359
100001,2024-12-18,251.3295
100001,2024-12-19,258.8047
100001,2024-12-20,257.1492
100001,2024-12-21,264.2442
100001,2024-12-22,261.6043
100001,2024-12-23,258.8809
100001,2024-12-24,252.9369
100001,2024-12-25,257.198
100001,2024-12-26,250.7559
100001,2024-12-27,250.5783
100001,2024-12-28,247.2338
100001,2024-12-29,247.9399
100001,2024-12-30,245.6992
100001,2024-12-31,246.074
100001,2025-01-01,246.4504
100001,2025-01-02,250.7626
100001,2025-01-03,255.6521
100001,2025-01-04,256.6892
100001,2025-01-05,255.0618
100001,2025-01-06,251.5375
100001,2025-01-07,248.5259
100001,2025-01-08,244.8233
100001,2025-01-09,248.3
100001,2025-01-10,251.4943
100001,2025-01-11,257.0843
100001,2025-01-12,262.2409
100001,2025-01-13,263.2921
100001,2025-01-14,262.2086
100001,2025-01-15,265.0616
100001,2025-01-16,261.5089
100001,2025-01-17,261.561
100001,2025-01-18,259.9077
100001,2025-01-19,259.2043
100001,2025-01-20,257.6941
100001,2025-01-21,255.0318
100001,2025-01-22,249.4972
100001,2025-01-23,248.3939
100001,2025-01-24,252.0741
100001,2025-01-25,249.98
100001,2025-01-26,249.196
100001,2025-01-27,251.299
100001,2025-01-28,249.4399
100001,2025-01-29,246.5584
100001,2025-01-30,251.1202
100001,2025-01-31,250.544
100001,2025-02-01,245.2963
100001,2025-02-02,245.7021
100001,2025-02-03,247.5071
100001,2025-02-04,244.9158
100001,2025-02-05,242.6414
100001,2025-02-06,242.9074
100001,2025-02-07,244.2749
100001,2025-02-08,244.1681
100001,2025-02-09,239.8286
100001,2025-02-10,241.8846
100001,2025-02-11,242.4847
100001,2025-02-12,247.5199
100001,2025-02-13,249.0609
100001,2025-02-14,249.2335
100001,2025-02-15,249.2017
100001,2025-02-16,247.0829
100001,2025-02-17,245.6748
100001,2025-02-18,246.179
100001,2025-02-19,243.7068
100001,2025-02-20,246.5342
100001,2025-02-21,246.2787
100001,2025-02-22,246.6773
100001,2025-02-23,244.4842
100001,2025-02-24,242.7657
100001,2025-02-25,237.7529
100001,2025-02-26,237.126
100001,2025-02-27,235.424
100001,2025-02-28,231.2663
100001,2025-03-01,232.0754
100001,2025-03-02,228.7352
100001,2025-03-03,232.6865
100001,2025-03-04,235.2853
100001,2025-03-05,236.7027
100001,2025-03-06,236.9819
100001,2025-03-07,238.707
100001,2025-03-08,240.9265
100001,2025-03-09,241.8124
100001,2025-03-10,242.4915
100001,2025-03-11,236.9196
100001,2025-03-12,234.4361
100001,2025-03-13,235.4554
100001,2025-03-14,239.5119
100001,2025-03-15,244.6299
100001,2025-03-16,242.9548
100001,2025-03-17,244.2122
100001,2025-03-18,236.2824
100001,2025-03-19,240.2431
100001,2025-03-20,240.6241
100001,2025-03-21,246.4901
100001,2025-03-22,248.8596
100001,2025-03-23,251.0318
100001,2025-03-24,244.2685
100001,2025-03-25,242.9029
100001,2025-03-26,243.3279
100001,2025-03-27,239.2975
100001,2025-03-28,239.3945
100001,2025-03-29,237.4623
100001,2025-03-30,239.7933
100001,2025-03-31,238.2086
100001,2025-04-01,238.5722
100001,2025-04-02,234.8656
100001,2025-04-03,234.7693
100001,2025-04-04,236.5715
100001,2025-04-05,232.6656
100001,2025-04-06,230.4901
100001,2025-04-07,227.7092
100001,2025-04-08,229.8234
100001,2025-04-09,236.6062
100001,2025-04-10,233.2132
100001,2025-04-11,232.0146
100001,2025-04-12,235.5618
100001,2025-04-13,232.8689
100001,2025-04-14,233.2976
100001,2025-04-15,233.7048
100001,2025-04-16,230.3513
100001,2025-04-17,226.9188
100001,2025-04-18,223.3159
100001,2025-04-19,222.5189
100001,2025-04-20,225.7958
100001,2025-04-21,226.2345
100001,2025-04-22,225.1274
100001,2025-04-23,227.0563
100001,2025-04-24,227.4048
100001,2025-04-25,231.5981
100001,2025-04-26,230.1502
100001,2025-04-27,230.2681
100001,2025-04-28,232.6255
100001,2025-04-29,234.2245
100001,2025-04-30,233.129
100001,2025-05-01,233.4726
100001,2025-05-02,232.6625
100001,2025-05-03,237.3927
100001,2025-05-04,233.8415
100001,2025-05-05,233.9829
100001,2025-05-06,234.9983
100001,2025-05-07,235.0621
100001,2025-05-08,238.4437
100001,2025-05-09,233.6429
100001,2025-05-10,233.5614
100001,2025-05-11,234.4834
100001,2025-05-12,230.7512
100001,2025-05-13,223.4575
100001,2025-05-14,219.2396
100001,2025-05-15,220.746
100001,2025-05-16,215.3878
100001,2025-05-17,214.1236
100001,2025-05-18,213.1323
100001,2025-05-19,214.165
100001,2025-05-20,213.0472
100001,2025-05-21,212.0134
100001,2025-05-22,213.5289
100001,2025-05-23,213.6083
100001,2025-05-24,217.6212
100001,2025-05-25,218.8035
100001,2025-05-26,218.6118
100001,2025-05-27,221.9076
100001,2025-05-28,220.0041
100001,2025-05-29,220.5395
100001,2025-05-30,220.3657
100001,2025-05-31,219.2563
100001,2025-06-01,218.2559
100001,2025-06-02,216.4254
100001,2025-06-03,218.818
100001,2025-06-04,223.43
100001,2025-06-05,223.7574
100001,2025-06-06,226.6253
100001,2025-06-07,228.6776
100001,2025-06-08,226.8405
100001,2025-06-09,228.6016
100001,2025-06-10,222.7665
100001,2025-06-11,223.3017
100001,2025-06-12,220.9827
100001,2025-06-13,218.3681
100001,2025-06-14,221.3569
100001,2025-06-15,220.2652
100001,2025-06-16,219.7433
100001,2025-06-17,223.6801
100001,2025-06-18,225.6512
100001,2025-06-19,226.6948
100001,2025-06-20,234.0382
100001,2025-06-21,233.3022
100001,2025-06-22,236.2453
100001,2025-06-23,236.2542
100001,2025-06-24,233.5179
100001,2025-06-25,229.7099
100001,2025-06-26,227.5188
100001,2025-06-27,233.4203
100001,2025-06-28,230.6531
100001,2025-06-29,230.49
100001,2025-06-30,226.2933
100001,2025-07-01,224.9109
100001,2025-07-02,224.5497
100001,2025-07-03,222.7489
100001,2025-07-04,222.2797
100001,2025-07-05,221.2433
100001,2025-07-06,220.0587
100001,2025-07-07,219.7637
100001,2025-07-08,225.938
100001,2025-07-09,224.7165
100001,2025-07-10,224.7288
100001,2025-07-11,223.8525
100001,2025-07-12,221.8286
100001,2025-07-13,222.1851
100001,2025-07-14,224.4605
100001,2025-07-15,232.4653
100001,2025-07-16,234.0664
100001,2025-07-17,229.7465
100001,2025-07-18,225.3887
100001,2025-07-19,225.654
100001,2025-07-20,224.2587
100001,2025-07-21,220.3665
100001,2025-07-22,223.0852
100001,2025-07-23,227.6517
100001,2025-07-24,223.927
100001,2025-07-25,221.5132
100001,2025-07-26,224.374
100001,2025-07-27,226.7649
100001,2025-07-28,228.7499
100001,2025-07-29,227.9243
100001,2025-07-30,228.2796
100001,2025-07-31,232.9805
100001,2025-08-01,233.0072
100001,2025-08-02,237.9851
100001,2025-08-03,234.988
100001,2025-08-04,237.2775
100001,2025-08-05,239.5331
100001,2025-08-06,245.4451
100001,2025-08-07,242.858
100001,2025-08-08,249.0506
100001,2025-08-09,253.2506
100001,2025-08-10,251.2672
100001,2025-08-11,253.7843
100001,2025-08-12,254.912
100001,2025-08-13,256.7773
100001,2025-08-14,257.0664
100001,2025-08-15,254.6517
100001,2025-08-16,252.191
100001,2025-08-17,246.9305
100001,2025-08-18,244.0673
100001,2025-08-19,245.4884
100001,2025-08-20,250.7121
100001,2025-08-21,253.1628
100001,2025-08-22,257.5515
100001,2025-08-23,252.1555
100001,2025-08-24,252.6564
100001,2025-08-25,254.2235
100001,2025-08-26,256.0054
100001,2025-08-27,260.1986
100001,2025-08-28,263.5066
100001,2025-08-29,260.2438
100001,2025-08-30,257.7949
100001,2025-08-31,252.9159
100001,2025-09-01,253.5317
100001,2025-09-02,248.6468
100001,2025-09-03,246.4947
100001,2025-09-04,244.6915
100001,2025-09-05,245.6128
100001,2025-09-06,244.5069
100001,2025-09-07,241.1358
100001,2025-09-08,243.4667
100001,2025-09-09,237.4588
100001,2025-09-10,238.4511
100001,2025-09-11,237.8546
100001,2025-09-12,236.9782
100001,2025-09-13,236.4167
100001,2025-09-14,227.3485
100001,2025-09-15,226.722
100001,2025-09-16,224.5579
100001,2025-09-17,224.9826
100001,2025-09-18,229.8256
100001,2025-09-19,229.284
100001,2025-09-20,226.5995
100001,2025-09-21,230.8104
100001,2025-09-22,232.7336
100001,2025-09-23,231.5911
100001,2025-09-24,229.8144
100001,2025-09-25,229.5258
100001,2025-09-26,229.3364
100001,2025-09-27,234.0624
100001,2025-09-28,236.0249
100001,2025-09-29,236.5767
100001,2025-09-30,237.9803
100001,2025-10-01,241.8198
100001,2025-10-02,241.6127
100001,2025-10-03,240.8931
100001,2025-10-04,238.3805
100001,2025-10-05,239.7181
100001,2025-10-06,237.2654
100001,2025-10-07,239.4651
100001,2025-10-08,233.1388
100001,2025-10-09,235.1117
100001,2025-10-10,233.0635
100001,2025-10-11,235.1676
100001,2025-10-12,239.0433
100001,2025-10-13,239.6584
100001,2025-10-14,245.0263
100001,2025-10-15,244.3467
100001,2025-10-16,242.1352
100001,2025-10-17,236.7698
100001,2025-10-18,240.3027
100001,2025-10-19,244.8384
100001,2025-10-20,247.2555
100001,2025-10-21,246.7425
100001,2025-10-22,247.6423
100001,2025-10-23,241.3176
100001,2025-10-24,236.7738
100001,2025-10-25,238.5172
100001,2025-10-26,236.0576
100001,2025-10-27,235.604
100001,2025-10-28,232.4455
100001,2025-10-29,228.0511
100001,2025-10-30,225.2052
100001,2025-10-31,226.2903
100001,2025-11-01,227.2888
100001,2025-11-02,224.5728
100001,2025-11-03,225.2027
100001,2025-11-04,228.8259
100001,2025-11-05,228.5836
100001,2025-11-06,228.2071
100001,2025-11-07,226.9287
100001,2025-11-08,229.1376
100001,2025-11-09,225.3366
100001,2025-11-10,223.7098
100001,2025-11-11,227.0517
100001,2025-11-12,228.4882
100001,2025-11-13,226.7533
100001,2025-11-14,228.3156
100001,2025-11-15,223.1814
100001,2025-11-16,219.7073
100001,2025-11-17,222.1439
100001,2025-11-18,223.7271
100001,2025-11-19,225.4304
100001,2025-11-20,225.5797
100001,2025-11-21,226.0549
100001,2025-11-22,223.5886
100001,2025-11-23,225.4873
100001,2025-11-24,225.1851
100001,2025-11-25,225.9697
100001,2025-11-26,223.6178
100001,2025-11-27,223.2941
100001,2025-11-28,220.5679
100001,2025-11-29,219.9534
100001,2025-11-30,217.3531
100001,2025-12-01,215.1984
100001,2025-12-02,217.1535
100001,2025-12-03,217.6971
100001,2025-12-04,216.832
100001,2025-12-05,216.2231
100001,2025-12-06,219.4808
100001,2025-12-07,224.0822
100001,2025-12-08,224.7579
100001,2025-12-09,230.1136
100001,2025-12-10,228.4561
100001,2025-12-11,226.7797
100001,2025-12-12,227.9327
100001,2025-12-13,232.0749
100001,2025-12-14,230.0299
100001,2025-12-15,229.0255
100001,2025-12-16,229.2314
100001,2025-12-17,228.7755
100001,2025-12-18,227.4654
100001,2025-12-19,226.1321
100001,2025-12-20,225.8756
100001,2025-12-21,225.7319
100001,2025-12-22,224.8708
100001,2025-12-23,229.5772
100001,2025-12-24,230.0645
100001,2025-12-25,232.2752
100001,2025-12-26,231.9912
100001,2025-12-27,232.8944
100001,2025-12-28,235.0973
100001,2025-12-29,234.9035
100001,2025-12-30,238.1124
100001,2025-12-31,240.3658
100001,2026-01-01,240.5601
100001,2026-01-02,239.2539
100001,2026-01-03,244.3488
100001,2026-01-04,245.4909
100001,2026-01-05,248.0481
100001,2026-01-06,250.0686
100001,2026-01-07,246.9206
100001,2026-01-08,247.7169
100001,2026-01-09,245.9491
100001,2026-01-10,245.8587
100001,2026-01-11,242.9715
100001,2026-01-12,241.6811
100001,2026-01-13,238.5301
100001,2026-01-14,237.6646
100001,2026-01-15,235.0471
100001,2026-01-16,232.0602
100001,2026-01-17,232.31
100001,2026-01-18,232.1841
100001,2026-01-19,230.0765
100001,2026-01-20,229.6613
100001,2026-01-21,235.1676
100001,2026-01-22,233.6429
100001,2026-01-23,230.2725
100001,2026-01-24,232.9635
100001,2026-01-25,240.7236
100001,2026-01-26,247.8931
100001,2026-01-27,243.7918
100001,2026-01-28,245.6871
100001,2026-01-29,249.0192
100001,2026-01-30,249.577
100001,2026-01-31,249.92
100001,2026-02-01,250.7373
100001,2026-02-02,250.386
100001,2026-02-03,254.9429
100001,2026-02-04,251.0817
100001,2026-02-05,252.9259
100001,2026-02-06,253.8596
100001,2026-02-07,255.9026
100001,2026-02-08,259.2289
100001,2026-02-09,264.3835
100001,2026-02-10,268.489
100001,2026-02-11,263.7507
100001,2026-02-12,271.6718
100001,2026-02-13,268.1663
100001,2026-02-14,272.028
100001,2026-02-15,270.5932
100001,2026-02-16,272.5666
100001,2026-02-17,270.288
100001,2026-02-18,269.3434
100001,2026-02-19,262.95
100001,2026-02-20,262.7697
100001,2026-02-21,261.1562
100001,2026-02-22,260.3565
100001,2026-02-23,255.6639
100001,2026-02-24,257.6508
100001,2026-02-25,263.6376
100001,2026-02-26,258.7266
100001,2026-02-27,261.1563
100001,2026-02-28,265.4023
100001,2026-03-01,264.7849
100001,2026-03-02,268.0965
100001,2026-03-03,265.5697
100001,2026-03-04,266.0732
100001,2026-03-05,265.6977
100001,2026-03-06,262.6785
100001,2026-03-07,262.276
100001,2026-03-08,264.6784
100001,2026-03-09,260.4448
100001,2026-03-10,260.2146
100001,2026-03-11,255.9692
100001,2026-03-12,255.7986
100001,2026-03-13,252.4256
100001,2026-03-14,247.4716
100001,2026-03-15,240.4753
100001,2026-03-16,240.1611
100001,2026-03-17,243.696
100001,2026-03-18,241.1137
100001,2026-03-19,248.6652
100001,2026-03-20,248.1041
100001,2026-03-21,242.4281
100001,2026-03-22,240.791
100001,2026-03-23,244.4528
100001,2026-03-24,245.3381
100001,2026-03-25,241.3524
100001,2026-03-26,243.0086
100001,2026-03-27,241.9029
100001,2026-03-28,242.166
100001,2026-03-29,238.6635
100001,2026-03-30,240.5747
100001,2026-03-31,239.7962
100001,2026-04-01,239.9068
100001,2026-04-02,240.4142
100001,2026-04-03,240.6664
100001,2026-04-04,244.3514
100001,2026-04-05,242.5841
100001,2026-04-06,234.535
100001,2026-04-07,235.2292
100001,2026-04-08,236.5344
100001,2026-04-09,236.4348
100001,2026-04-10,236.8173
100001,2026-04-11,235.9525
100001,2026-04-12,238.7677
100001,2026-04-13,235.8519
100001,2026-04-14,233.6326
100001,2026-04-15,230.0258
100001,2026-04-16,235.0142
100001,2026-04-17,233.1333
100001,2026-04-18,232.7931
100001,2026-04-19,232.61
100001,2026-04-20,238.2319
100001,2026-04-21,237.7816
100001,2026-04-22,238.1318
100001,2026-04-23,236.4308
100001,2026-04-24,236.7373
100001,2026-04-25,232.5913
100001,2026-04-26,231.0033
100001,2026-04-27,231.4875
100001,2026-04-28,230.9802
100001,2026-04-29,231.7231
100001,2026-04-30,227.2548
100001,2026-05-01,228.2764
100001,2026-05-02,226.5455
100001,2026-05-03,226.4266
100001,2026-05-04,222.2594
100001,2026-05-05,221.2791
100001,2026-05-06,222.0226
100001,2026-05-07,221.0056
100001,2026-05-08,218.7632
100001,2026-05-09,218.8692
100001,2026-05-10,217.8783
100001,2026-05-11,217.8467
100001,2026-05-12,217.2815
100001,2026-05-13,219.2605
100001,2026-05-14,219.8139
100001,2026-05-15,225.794
100001,2026-05-16,224.1768
100001,2026-05-17,222.7256
100001,2026-05-18,222.3438
100001,2026-05-19,220.1871
100001,2026-05-20,222.3217
100001,2026-05-21,218.138
100001,2026-05-22,219.5211
100001,2026-05-23,218.6178
100001,2026-05-24,216.7502
100001,2026-05-25,218.8698
100001,2026-05-26,218.3925
100001,2026-05-27,217.2141
100001,2026-05-28,218.6423
100001,2026-05-29,216.7584
100001,2026-05-30,221.3199
100001,2026-05-31,221.4362
100001,2026-06-01,223.3488
100001,2026-06-02,225.4616
100001,2026-06-03,226.1994
100001,2026-06-04,231.2528
100001,2026-06-05,229.5685
100001,2026-06-06,230.1527
100001,2026-06-07,228.9279
100001,2026-06-08,230.5986
100001,2026-06-09,227.9884
100001,2026-06-10,223.661
100001,2026-06-11,223.0136
100001,2026-06-12,222.6889
100001,2026-06-13,225.118
100001,2026-06-14,223.0397
100001,2026-06-15,219.0402
100002,2022-01-01,10.1769
100002,2022-01-02,10.2236
100002,2022-01-03,10.1771
100002,2022-01-04,10.0522
100002,2022-01-05,10.0801
100002,2022-01-06,10.2356
100002,2022-01-07,10.2971
100002,2022-01-08,10.2847
100002,2022-01-09,10.3849
100002,2022-01-10,10.3255
100002,2022-01-11,10.5239
100002,2022-01-12,10.5814
100002,2022-01-13,10.4955
100002,2022-01-14,10.8709
100002,2022-01-15,10.5081
100002,2022-01-16,10.4716
100002,2022-01-17,10.4568
100002,2022-01-18,10.4418
100002,2022-01-19,10.3592
100002,2022-01-20,10.3255
100002,2022-01-21,10.3424
100002,2022-01-22,10.322
100002,2022-01-23,10.4655
100002,2022-01-24,10.463
100002,2022-01-25,10.2691
100002,2022-01-26,10.4182
100002,2022-01-27,10.6457
100002,2022-01-28,10.367
100002,2022-01-29,10.233
100002,2022-01-30,10.0796
100002,2022-01-31,10.0308
100002,2022-02-01,10.0356
100002,2022-02-02,10.2008
100002,2022-02-03,10.2241
100002,2022-02-04,10.292
100002,2022-02-05,10.0192
100002,2022-02-06,10.1138
100002,2022-02-07,10.2009
100002,2022-02-08,10.1841
100002,2022-02-09,10.2501
100002,2022-02-10,10.4524
100002,2022-02-11,10.3656
100002,2022-02-12,10.3219
100002,2022-02-13,10.331
100002,2022-02-14,10.5672
100002,2022-02-15,10.7146
100002,2022-02-16,10.6691
100002,2022-02-17,10.4504
